Polygon ID,Bucket,Type,Visitor Count,Visitor Percentage,Visit Count,Visit Percentage
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Saddle Brook township,Top CEL Micro,9,1.29%,9,0.76%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Upper Saddle River borough,Top CEL Micro,8,1.15%,8,0.67%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Paramus borough,Top CDL Micro,43,6.17%,199,16.74%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Paterson city,Top CDL Micro,41,5.88%,84,7.06%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Clifton city,Top CDL Micro,22,3.16%,22,1.85%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Manhattan borough,Top CDL Micro,22,3.16%,29,2.44%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Fair Lawn borough,Top CDL Micro,16,2.30%,23,1.93%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Garfield city,Top CDL Micro,13,1.87%,13,1.09%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Fort Lee borough,Top CDL Micro,13,1.87%,13,1.09%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Hackensack city,Top CDL Micro,13,1.87%,22,1.85%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Bronx borough,Top CDL Micro,13,1.87%,16,1.35%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Bergenfield borough,Top CDL Micro,12,1.72%,13,1.09%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Clarkstown town,Top CDL Micro,12,1.72%,12,1.01%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Hawthorne borough,Top CDL Micro,12,1.72%,15,1.26%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Wayne township,Top CDL Micro,12,1.72%,12,1.01%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Wyckoff township,Top CDL Micro,11,1.58%,12,1.01%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Teaneck township,Top CDL Micro,11,1.58%,11,0.93%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Mahwah township,Top CDL Micro,11,1.58%,11,0.93%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Ridgewood village,Top CDL Micro,11,1.58%,11,0.93%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Jersey City city,Top CDL Micro,11,1.58%,12,1.01%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Palisades Park borough,Top CDL Micro,9,1.29%,13,1.09%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Upper Saddle River borough,Top CDL Micro,9,1.29%,9,0.76%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Bergen County,Top CEL Admin,327,46.92%,666,56.01%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Passaic County,Top CEL Admin,131,18.79%,218,18.33%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Essex County,Top CEL Admin,42,6.03%,50,4.21%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Hudson County,Top CEL Admin,25,3.59%,46,3.87%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Rockland County,Top CEL Admin,19,2.73%,24,2.02%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",New York County,Top CEL Admin,18,2.58%,20,1.68%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Morris County,Top CEL Admin,16,2.30%,20,1.68%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Union County,Top CEL Admin,15,2.15%,18,1.51%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Orange County,Top CEL Admin,13,1.87%,16,1.35%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Middlesex County,Top CEL Admin,13,1.87%,14,1.18%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Queens County,Top CEL Admin,9,1.29%,10,0.84%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Bronx County,Top CEL Admin,7,1.00%,7,0.59%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Westchester County,Top CEL Admin,6,0.86%,24,2.02%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Kings County,Top CEL Admin,4,0.57%,4,0.34%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Sussex County,Top CEL Admin,4,0.57%,4,0.34%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Monmouth County,Top CEL Admin,3,0.43%,3,0.25%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Pike County,Top CEL Admin,3,0.43%,3,0.25%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Somerset County,Top CEL Admin,3,0.43%,3,0.25%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Richmond County,Top CEL Admin,3,0.43%,3,0.25%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Nassau County,Top CEL Admin,2,0.29%,2,0.17%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Paramus borough,Top CDL Micro,43,6.17%,199,16.74%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Paterson city,Top CDL Micro,41,5.88%,84,7.06%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Clifton city,Top CDL Micro,22,3.16%,22,1.85%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Manhattan borough,Top CDL Micro,22,3.16%,29,2.44%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Fair Lawn borough,Top CDL Micro,16,2.30%,23,1.93%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Garfield city,Top CDL Micro,13,1.87%,13,1.09%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Fort Lee borough,Top CDL Micro,13,1.87%,13,1.09%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Hackensack city,Top CDL Micro,13,1.87%,22,1.85%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Bronx borough,Top CDL Micro,13,1.87%,16,1.35%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Bergenfield borough,Top CDL Micro,12,1.72%,13,1.09%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Clarkstown town,Top CDL Micro,12,1.72%,12,1.01%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Hawthorne borough,Top CDL Micro,12,1.72%,15,1.26%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Wayne township,Top CDL Micro,12,1.72%,12,1.01%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Wyckoff township,Top CDL Micro,11,1.58%,12,1.01%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Teaneck township,Top CDL Micro,11,1.58%,11,0.93%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Mahwah township,Top CDL Micro,11,1.58%,11,0.93%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Ridgewood village,Top CDL Micro,11,1.58%,11,0.93%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Jersey City city,Top CDL Micro,11,1.58%,12,1.01%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Palisades Park borough,Top CDL Micro,9,1.29%,13,1.09%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Upper Saddle River borough,Top CDL Micro,9,1.29%,9,0.76%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",07652,Top CEL Postal1,26,3.73%,40,3.36%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",07055,Top CEL Postal1,16,2.30%,16,1.35%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",07410,Top CEL Postal1,16,2.30%,25,2.10%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",07024,Top CEL Postal1,15,2.15%,15,1.26%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",07601,Top CEL Postal1,14,2.01%,16,1.35%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",07506,Top CEL Postal1,14,2.01%,19,1.60%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",07501,Top CEL Postal1,13,1.87%,25,2.10%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",07026,Top CEL Postal1,12,1.72%,12,1.01%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",07430,Top CEL Postal1,12,1.72%,13,1.09%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",07458,Top CEL Postal1,11,1.58%,11,0.93%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",07666,Top CEL Postal1,11,1.58%,11,0.93%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",07450,Top CEL Postal1,11,1.58%,11,0.93%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",07470,Top CEL Postal1,10,1.43%,10,0.84%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",07514,Top CEL Postal1,10,1.43%,41,3.45%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",07481,Top CEL Postal1,10,1.43%,11,0.93%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",07011,Top CEL Postal1,10,1.43%,10,0.84%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",07424,Top CEL Postal1,9,1.29%,32,2.69%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",07621,Top CEL Postal1,9,1.29%,10,0.84%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",07663,Top CEL Postal1,9,1.29%,9,0.76%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",07407,Top CEL Postal1,8,1.15%,26,2.19%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",07652,Top CDL Postal1,43,6.17%,199,16.74%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",07410,Top CDL Postal1,16,2.30%,23,1.93%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",07601,Top CDL Postal1,13,1.87%,22,1.85%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",07024,Top CDL Postal1,13,1.87%,13,1.09%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",07026,Top CDL Postal1,13,1.87%,13,1.09%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",07470,Top CDL Postal1,12,1.72%,12,1.01%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",07424,Top CDL Postal1,12,1.72%,36,3.03%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",07506,Top CDL Postal1,12,1.72%,15,1.26%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",07481,Top CDL Postal1,11,1.58%,12,1.01%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",07621,Top CDL Postal1,11,1.58%,12,1.01%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",07430,Top CDL Postal1,11,1.58%,11,0.93%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",07666,Top CDL Postal1,11,1.58%,11,0.93%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",07450,Top CDL Postal1,11,1.58%,11,0.93%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",07458,Top CDL Postal1,10,1.43%,10,0.84%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",07675,Top CDL Postal1,9,1.29%,10,0.84%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",07663,Top CDL Postal1,9,1.29%,10,0.84%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",07501,Top CDL Postal1,9,1.29%,15,1.26%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",07650,Top CDL Postal1,9,1.29%,13,1.09%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",07011,Top CDL Postal1,9,1.29%,9,0.76%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",07013,Top CDL Postal1,8,1.15%,8,0.67%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629","New York, NY",Top CEL Municipality,669,95.98%,1161,97.65%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629","Philadelphia, PA",Top CEL Municipality,4,0.57%,4,0.34%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629","Las Vegas, NV",Top CEL Municipality,2,0.29%,2,0.17%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629","Miami-Fort Lauderdale, FL",Top CEL Municipality,2,0.29%,2,0.17%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629","Pittsburgh, PA",Top CEL Municipality,2,0.29%,2,0.17%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629","Chicago, IL",Top CEL Municipality,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629","Utica, NY",Top CEL Municipality,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629","San Francisco-Oakland-San Jose, CA",Top CEL Municipality,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629","Buffalo, NY",Top CEL Municipality,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629","West Palm Beach-Ft Pierce, FL",Top CEL Municipality,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629","Detroit, MI",Top CEL Municipality,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Malay,Top CEL Municipality,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629","Medford-Klamath Falls, OR",Top CEL Municipality,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629","Charlotte, NC",Top CEL Municipality,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629","Kansas City, MO",Top CEL Municipality,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629","Providence, RI-New Bedford, MA",Top CEL Municipality,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629","Burlington, VT-Plattsburgh, NY",Top CEL Municipality,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629","Boston, MA (Manchester, NH)",Top CEL Municipality,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629","Atlanta, GA",Top CEL Municipality,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629","Washington, DC (Hagerstown, MD)",Top CEL Municipality,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629","New York, NY",Top CDL Municipality,702,100.72%,1192,100.25%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629","Philadelphia, PA",Top CDL Municipality,4,0.57%,4,0.34%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629","Las Vegas, NV",Top CDL Municipality,2,0.29%,2,0.17%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629","Miami-Fort Lauderdale, FL",Top CDL Municipality,2,0.29%,2,0.17%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629","Washington, DC (Hagerstown, MD)",Top CDL Municipality,2,0.29%,2,0.17%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629","Pittsburgh, PA",Top CDL Municipality,2,0.29%,2,0.17%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629","Chicago, IL",Top CDL Municipality,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629","Utica, NY",Top CDL Municipality,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629","San Francisco-Oakland-San Jose, CA",Top CDL Municipality,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629","Buffalo, NY",Top CDL Municipality,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629","West Palm Beach-Ft Pierce, FL",Top CDL Municipality,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629","Detroit, MI",Top CDL Municipality,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",Malay,Top CDL Municipality,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629","Medford-Klamath Falls, OR",Top CDL Municipality,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629","Charlotte, NC",Top CDL Municipality,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629","Kansas City, MO",Top CDL Municipality,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629","Providence, RI-New Bedford, MA",Top CDL Municipality,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",,Top CDL Municipality,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629","Boston, MA (Manchester, NH)",Top CDL Municipality,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629","Columbia, SC",Top CDL Municipality,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",NJ,Top CEL Province,580,83.21%,1043,87.72%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",NY,Top CEL Province,88,12.63%,117,9.84%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",PA,Top CEL Province,7,1.00%,7,0.59%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",FL,Top CEL Province,3,0.43%,3,0.25%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",NC,Top CEL Province,2,0.29%,2,0.17%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",NV,Top CEL Province,2,0.29%,2,0.17%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",MA,Top CEL Province,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",VT,Top CEL Province,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",MD,Top CEL Province,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",OR,Top CEL Province,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",SC,Top CEL Province,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",IL,Top CEL Province,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",CA,Top CEL Province,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",ME,Top CEL Province,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",CT,Top CEL Province,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",,Top CEL Province,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",RI,Top CEL Province,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",KS,Top CEL Province,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",MI,Top CEL Province,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",GA,Top CEL Province,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",NJ,Top CDL Province,604,86.66%,1057,88.90%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",NY,Top CDL Province,99,14.20%,136,11.44%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",PA,Top CDL Province,6,0.86%,6,0.50%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",FL,Top CDL Province,3,0.43%,3,0.25%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",NC,Top CDL Province,2,0.29%,2,0.17%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",,Top CDL Province,2,0.29%,2,0.17%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",NV,Top CDL Province,2,0.29%,2,0.17%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",MA,Top CDL Province,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",MD,Top CDL Province,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",OR,Top CDL Province,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",VA,Top CDL Province,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",SC,Top CDL Province,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",IL,Top CDL Province,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",CA,Top CDL Province,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",CT,Top CDL Province,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",RI,Top CDL Province,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",KS,Top CDL Province,1,0.14%,1,0.08%
"Blue Nile Blue Nile Jewelry - Garden State Plaza, Paramus, NJ|11050629",MI,Top CDL Province,1,0.14%,1,0.08%
