Polygon ID,Bucket,Type,Visitor Count,Visitor Percentage,Visit Count,Visit Percentage
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",040136148001,Top CDL Census,3,0.10%,18,0.51%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",040138148011,Top CDL Census,3,0.10%,3,0.08%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",040132181002,Top CDL Census,3,0.10%,3,0.08%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",040138125001,Top CDL Census,3,0.10%,3,0.08%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",040130304023,Top CDL Census,3,0.10%,3,0.08%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",040136109021,Top CDL Census,3,0.10%,3,0.08%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",040130506182,Top CDL Census,3,0.10%,5,0.14%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",040132171021,Top CDL Census,3,0.10%,4,0.11%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",040131126021,Top CDL Census,3,0.10%,3,0.08%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",040133201002,Top CDL Census,3,0.10%,3,0.08%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",040131113001,Top CDL Census,3,0.10%,7,0.20%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",040131082002,Top CDL Census,3,0.10%,4,0.11%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",040132168211,Top CDL Census,3,0.10%,4,0.11%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",040136108001,Top CDL Census,3,0.10%,4,0.11%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",040131083012,Top CDL Census,3,0.10%,3,0.08%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",040131085011,Top CDL Census,3,0.10%,3,0.08%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",040130101032,Top CDL Census,3,0.10%,4,0.11%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",040134206022,Top CDL Census,3,0.10%,3,0.08%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",060730167042,Top CDL Census,3,0.10%,3,0.08%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",040138161002,Top CDL Census,3,0.10%,4,0.11%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",040136147001,Top CDL Census,3,0.10%,4,0.11%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",040130506202,Top CDL Census,3,0.10%,3,0.08%
